Movie,Review,Sentiment
Amadeus,"I know I thought highly of this movie in the past, I remember that our music teacher in school actually recommended to see it. But now that I recently watched it again, I was gravely disappointed by it.

Basically none of the story is historically (the time and circumstances of his death; the relationship between Salieri and Mozart; the relationship between Mozart and his father; the origin of Constanze; Mozart as a drunkard) or musically (most music one hears is clearly recorded using modern instruments; how the conducting is portrayed; how Mozart ""dictates"" the music to Salieri) true, some of the set decoration and costuming was awful (modern pool table in a home in 1791; obvious electrical candles in quite a few scenes; modern fabrics were used in the opera scenes). If one finds the characters as laid out in the script believable (which I don't) one could probably find the acting to be outstanding, but since I don't believe the story (any more), I cannot subscribe to that any more, either.

What remains is the powerful use of some of Mozart's greatest music, for that I agree with Neville Marriner who has supposedly said that he was happy to see this movie built around the music and not vice versa. This still raises the film above the average level.",positive
Amadeus,"F. Murray Abraham and Thomas Hulce star as Antonio Salieri and Wolfgang Amadeus Mozart, respectively, in this lavish period piece. I say ""lavish"" because among the film's greatest strengths is its visual style, including the sets, the costumes and the cinematography.

The film is a slow-burning drama that focuses on character emotion and its connection with the music of the composers in the film. We are always peering deep into the souls of Salieri and Mozart as they live with their passion for music. Salieri is particularly fascinating because of his deep admiration, hatred and jealousy of Mozart all at once; he speaks of his music with great reverence, yet bears a deep grudge against God for making the composer of such music a man as arrogant and childish as Mozart, though Salieri himself needs to look in the mirror.

The music is integrated beautifully with the film, either as simply its score, or to correspond with a character reading or imagining certain musical pieces. It's a consistently beautiful film, but it can drag on when it takes its time with a scene; the drama isn't tense so much as it is in a constant state of rising and falling emotion, much like the music itself.

It's a very good film, but if I had to, I'd say that watching it must be similar to going to the opera, an activity that I can only speculate upon, since I've never been; kind of boring, but beautiful and meaningful all the same.",positive
Amadeus,"Tom Hulce as Mozart basically ruins the film with his relentless mugging; he was only chosen because of his cackling laugh.

The movie has lavish set designs and costumes, but the underlying hatred of Italians makes the film mean-spirited. In fact, ask yourself why the film-makers wanted to disrespect the Italians so vehemently. Other mistakes include the casting of Lez Berridge, who annoyingly refers to 'Wolfgang Mozart' as ""Volfie"", her Brooklyn accent in tow-- make that her Coney Island accent.

Worth tuning in to see a perfect performance by Murry Abrahum playing the Italian musical genius, Antonio Salieri.",positive
Amadeus,"Tom Hulce memorably portrays brilliant composer Wolfgang Amadeus Mozart(said to have perfect pitch) a deeply gifted musician with one big drawback: he is also a vulgar buffoon, with no real appreciation of his talents.

F. Murray Abraham(Brilliant, unforgettable Academy Award winning performance) plays Antonio Salieri, another contemporary composer who is a sophisticated, cultured gentleman, but unfortunately, who also has only a fraction of Mozart's talent. This jealousy causes him to become not only a bitter enemy of Mozart, but estranged from God, because he cannot understand why God would give such an exquisite gift to someone so unworthy...

Two towering performances and beautiful production compensate for over length and some pompousness, but it is really the philosophical duel between Salieri, Mozart, and God, that make this picture so good.",positive
Amadeus,"Almost 10 years after Cuckoo's Nest, Milos Forman takes us on another travel down the abyss of the human psyche.

In the center of it all: Antonio Salieri. Old and haggard, he recounts those years of his time as Hofkapellmeister to Emperor Joseph II in which his path crossed Wolfgang Amadeus Mozart's. He, Salieri, the methodical worker, well-respected in the upper crust, but devoid of any lightness of being. In contrast fidgety wunderkind Mozart, unaccustomed and without etiquette, oil in the water of a society with extremely limited capability of understanding his talent.

The actions by and conflict between these two characters are the poignant essence of this film. Already their very first encounter is symptomatic of the rest of the movie. Salieri operates exclusively in the shadows while Mozart's and his bride-to-be's improper behavior results in his late arrival to a presentation to the Emperor. When Salieri, shortly afterward, gets a look at Mozart's flawless musical works, he becomes increasingly aware of his own insufficiencies. His initial praying to God that He may grant him the ability to match Mozart's compositions changes towards the end into surrender and the willingness to commit plagiarism. Into the intention of publishing Mozart's work as his in order to escape mediocrity and irrelevance to future generations. And into worse.

Yet his biggest rival is the only one to really recognize Mozart's abilities. While his complex works keep coming up against brick walls, partially induced by Salieri's cabals, Mozart has to witness how the people enthusiastically celebrate presentations which he deems no more than mindless amusement for his little boy.

In the final act, magically attracted, yet massively repulsed, Salieri schemes Mozart into letting him be an assistant in the mastermind's creative process. Imperfection becomes more visible than ever. Disaster takes its course.",positive
Amadeus,"Amadeus tries to demonstrate the idea that you can destroy a man's career, but you can't stop his divine talent from being unleashed onto the world.

The movie tries to show this with three external plots: the plot to destroy Mozart's career by Salieri, the plot of Mozart's fame and the plot of Salieri's fame (where fame roughly represents their musical reputation). Salieri succeeds in destroying Mozart's career by killing him. Mozart's fame endures as his divine creations are valued by posterity. Salieri's fame on the other hand, fades as his musical works are largely forgotten.

The movie starts out with Salieri as an old man recollecting about his triumph over Mozart. By this point, the world has forgotten him and only remember's Mozart's music. From there on, the movie goes on to show us Salieri destroying Mozart's career.

The movie was a waste of time because from the first scene on, we are told what will happen: that Salieri's jealousy destroys Mozart's career but not his everlasting fame. Then the movie goes on to show us just that, with no surprises of any kind. The portrayal of the main plot of Salieri destroying Mozart is thus predictably episodic. And with no meaningful internal or relationship turning points to keep us interested, the movie plods forward trying to make us pity poor Mozart. The movie limps to its inevitable conclusion and drags us through a 3 hour picture show with no drama. Even the subplots of Mozart's fame (which endures) and Salieri's fame (which dies) are not punctuated with highs at the end. All we are left with is a 3 hour sap story and way too many scenes of random operas. If we wanted to appreciate Mozart's talent, time is better spent just listening to his music or watching an opera instead of sitting through this picture slideshow.

My Story Chart of the movie is at storycharts.ca",positive
Amadeus,"Amadeus Amadeus is a biography of Mozart as told by Antonio Salieri. It shows the rise and fall of Mozart brought about by external factors and his own. It showcases the life of not just Mozart but also of Salieri. The movie starts in the present with out of control bleeding Salieri and his confession of having murdered Mozart. It is a flashback of his time and his journey with Mozart. Salieri is jealous yet almost reverent of Mozart. It depicts his love for music but lack of his geniuses. Mozart on the other hand is irreverent and lewd but a genius from whom music flows as if God himself speaks through him. The movie shows the trials and tribulations of Salieri to out do Mozart, at the same time the dedication and frivolity of Mozart. His obsession to rise above him yet to seek his approval leads him to actions with far greater impact. The movie though titled on Mozart, is of Salieri and how Mozart played a very crucial part in his life. Amadeus in Latin means ""Loved by God"" and is an apt title for the movie. Mozart as the man of god is a common theme of this film. Many a times Salieri makes this comparison and begrudges it. F. Murray Abraham as Salieri and Tom Hulce as Mozart are brilliant. They provide life to larger than life characters. The hatred, the reverence, the desire to share that one moment of fame are emoted effortlessly by Abraham. The tinkle laughter and boyishness of Mozart as played by Hulce, remains with you. Every emotion feels realistic and though set in time long before the present, where the styles of expression were a lot different, the movie manages to convey itself flawlessly. The supporting cast is brilliant with its effort. The costumes are grand and the sets are lavish. The depiction is interspersed by the music of the operas. The direction is fast paced and doesn't loose the audiences at any step. The film is vibrant yet dark. It carries with it deep sadness of the human emotions, But also celebrates life through the language of music.",positive
Amadeus,"I'll keep it short as others have covered this travesty adequately, I think.

Basically, take one of the most talented composers / musicians to have ever lived, make him come across as a complete bumbling idiot with a very annoying and persistent laugh, and that just about covers the central problems with this film, plot aside.

I love much of Mozart's music and have read a biography about him, and as such I got the impression that I'd like him as a person. This film would've made me dislike him intensely had I not read about him prior. Try watching this film for 10 minutes and not thinking 'what an annoying idiot Mozart is'. He just comes across as somebody who can play and write music, but is pretty much useless at every other facet in life, and is very irritating with it.",negative
Amadeus,"Amadeus. A twisted story of the prodigy and genius Wolfgang Amadeus Mozart, the most brilliant composer of all time who according to this film was a young rock star who somehow wrote boozed up masterpieces all day while dealing with a persistent fever.

Set in the late 1700s, Amadeus is a classical biopic directed by Milos Forman who seems to have given the musical genius some annoying habits like an ugly boring wife and a ridiculous laugh that he insists on delivering time after time.

Mozart's supposed secret rival, Antonio Salieri, a sleazy jealous wog, who years later finds himself in an insane asylum on a confessing bender to a priest tells the story of Mozart with help from a harmonious soundtrack.

This movie won Oscars, eight of them, so it can be a bit boring. This 1984 cast has reserved Mozart for most annoying character who is aptly played by Tom Dulce. The god crazy rival, Salieri, whom begins the movie by trying to kill himself is fine tuned by F. Murray Abraham.

God is referenced repeatedly (even the title) and is the motive behind the frustrated Salieri. Beginning his confession from youth, Antonio Salieri describes his love of god/music and hate of Mozart the tramp leading to his downfall, the confession bender.

The opera and classical performances scattered within this film are thoroughly enjoyable and authentic being filmed in the original theatre Mozart performed them in Prague. Important to note, the film isn't historically accurate though which is great for catching douche bags at parties as a conversation trap.

The extras of the eighties deserve extra credit for their ability to outperform their contemporary counterparts (and most actors of the eighties) in something that should be straightforward, but never is now. No characters demand more screen time than the tormentor and tormented which the story revolves around.

As the film progresses and Mozart's talent, Salieri's character evolves from praising god to hating him whilst using everything in his power to secretly ruin his rival. As Wolfgang degenerates into a sickly mess he leaves his house less frequently providing...

The most horrific scenes of the film. They always occur when anyone attempts to contact Mozart via knocking on his door. The repeating drone of the door being loudly hit shatters what precious mood you've managed to absorb from the costumed lineup.

The failure of Salieri's plan is evident with his decayed elderly form juxtaposed regularly with his retelling. Well worth watching if you have any respect or passion for music.

Everything in moderation, even god. I give this two and a half joints.

By Travis Lipshus for more reviews goto http://travislipshus.blogspot.com.au/",negative
Amadeus,"I was excited to see this film as I love Mozart, am a fan of his work and my dad said it was really good. The beginning started off fine, it was an interesting, memorable opening scene however it went downhill from there! First of all this film shouldn't be named Amadeus after Mozart it should be named after Antonio as the film is all about him! We are introduced to Mozart about 20 minutes, they cast a rubbish American actor, they should have trained him to do a German / Austrian accent, that would have made the film immediately better! Also Mozart acts like an immature retard, maybe he was like that but where is the evidence!? Also the relationship between Antonio and Mozart was ridiculous, Antonio was portrayed as if he murdered Mozart which I don't believe for a second! Overall I only gave this one more star for the music!",positive
Amadeus,"The life story of Wolfgang Amadeus Mozart told retrospectively from the perspective of his contemporary and rival, the imperial composer Antonio Salieri, who at the end of his life is confessing to a priest in a believe that he is responsible for Mozarts death. Most of the story shows last years of Mozarts life, his character, his career, his personal life and his death. The technical part is done well, especially the scenery that makes a visual impression fantastic. Mozart's music is blended into the content of the film and is a great foundation for consistently strong atmosphere. It's a shame that some potentially great scenes were somewhat ruined with very bad camera work although Forman generally did very good job. Besides the historical inaccuracies that pervade the entire film, bad reactions were provoked by the choice of Tom Hulce as Mozart. Tom did great job, he gave his best and probably did all that was asked of him but he's just not suited for the role. Shaffer and Forman vision of Mozart is maybe correct, but it certainly is different from vision of biggest par of the audience. F. Murray Abraham is brilliant in the lead role of Antonio Salieri and was rewarded for it with Oscar and a Golden Globe. The movie won 8 Oscars and it's shares that number with movies like Gandhi and Gone With the Wind. The screenplay is very good in almost every aspect besides historical inaccuracies. The characters are wonderfully developed, the dialogues are strong and most importantly the story keeps viewers to the screen for the entire 160 minutes. This is one of the titles that absolutely no one should miss, but either before or after viewing, it may be good to read historically accurate story.",positive
Amadeus,"Why would any actor perform to the best of their amazing abilities in a fabulous, moving movie just to then perform in mainly mediocre movies later on then retire from the world stage? Ending on a good note is good for a mediocre actor (cue Kristen Stewart, Please!!!) but I felt that Tom Hulce had so much more to give.

With Antonio Salieri (F. Murray Abraham) giving us the prologue, the story is based on Salieri's jealousy and envy for Mozart. Mozart (Tom Hulce) is about to compose a piece at a palace in Vienna (Home of the musicians). Whilst eager to meet Mozart, expecting him to be a talented, humble and grateful young man, discovers that he is actually a lewd, immature deviant. After witnessing Mozart perform, then seeing him memorise an entire piece of Salieri's music almost instantly then play it to him, he grows jealous of Mozart as he realises that god has chosen a simple, undeserving boy rather than a devout, dedicated religious musician (himself) to be bestowed with such talent. Salieri then devises a plan to get Mozart to write an absolutely perfect piece of music, his requiem mass, then dispose of Mozart and take the credit for it. He would finally gain his victory over Mozart as he will dispose of him and god as he must now watch Salieri get the recognition he finally deserves. Only time will tell if it will work...

There is absolutely nothing negative to say about this movie. Coming from me, thats a rarity (check out my other reviews, I'm not kidding I always find something negative apart from AC3). Every actor is brilliant and as I mentioned Tom Hulce is amazing and I can't understand why he retired so soon. In short this movie is well worth seeing time and time again. I love this movie purely for the beauty and musical passion that goes into every scene.

Amadeus will always be renowned as a classic and I am telling you to see it to truly appreciate it's amazement. I place this movie at number 4 of my personal top 20 movies.",positive
Amadeus,"The film is filled with music. At first thought this thing could resist people to watch the film. But it is unbelievable that opera can be so much beautiful. The film is a must watch for everyone or I would say an important film. Because it is about Mozart, the name that we all have heard since childhood. The length of the film is long. I watched the director's cut which is about 3 hours and to watch a film 3 hours long I had to think a lot before watching. But I must say that it was 3 hours of pure fun. The acting from both the main characters is superb. The story keeps you attached to the film always(mainly because of the acting.). Then at some point of times you will find opera shown at length and the interesting fact is that you will like it. I must say it was 3 hours well spent.

""A must watch for each and everyone.""",positive
Amadeus,"This is one of my favorite movies of all time. The performances are powerful and the subject matter is compelling. It's one of those films that everyone should see at least once!

I watched this movie before visiting Vienna for the first time, and it really gives a sense of that period in history.",positive
Amadeus,"The story of what music meant to an aging ""Patron Saint of Mediocrity"" told to a young priest by our afflicted Soliere after being committed to a sanitarium. This ranks as my top musically oriented masterpiece. The symphonies and operas of Wolfgang Amadeus Mozart hauntingly decorate the jealous and humorous results of those surrounding the King and his minions in their attempts to corral the young, but gifted, composer. Tom Hulce (as Wolfgang Amadeus Mozart) is absolutely passionate about his perfect music and F. Murray Abrahams' Soliere is a genuine gift in expressing many a musicians frustration of never reaching Gods' ears with ones works. The idea of mediocrity being a sin is expressed by our anti-hero so well at the end that I always reflect on my own limited musical expressions. Well, there it tis!",positive
Amadeus,"I would have preferred to have seen more of his thought processes though, because Forman's glimpse of how Mozart applied his genius is extremely exciting to watch, but short lived. Characterisations are brilliantly engineered. Salieri is scheming and yet outwardly indifferent to Mozart. We can see that he loves the music of his superior, and yet is torn apart by his own inadequacy. Inadequacy is a fitting word for Salieri's skill as portrayed by Forman, who wanted to give the greatest contrast possible in terms of the virtuosity of the two men, without making Salieri look like a complete cretin. He is, after all, known as maestro Salieri. Constanze Mozart (Elizabeth Berridge) is on first appearances a giggling girl, and yet through the course of the film we are shown that she is very shrewd, and is ruthless when dealing with finance. Roy Dotrice's Leopold Mozart has a masterful air, and maintains an oppressive paternal hold over his son even after his death, the analogy being the use of an enveloping cloak. The cloak is used as part of Leopold's street wear, but is also part of the costume of the statue in the first showing of Don Giovanni, where Salieri is certain that the imposing figure of the giant statue represents the recently deceased Leopold. In short, Forman presents us with a marvelous psychological essay on weakness and power, both superficial and real. This is obviously no average biographical motion picture, but a film conceived with an intelligence nearing that of it's subject. We are shown Mozart's virtuosity several times, which again provides wonderful excitement. He not only plays variations of his music thought up on the spot (at the party scene) but plays them in the styles of other composers, upside down. He infuriates Salieri by arranging a welcoming march actually written for Mozart (and taken to be wonderful by the Italian up to this point), showing off his outstanding skills whilst looking around at the assembled courtiers and cackling with glee. Those who have watched this scene with me have either laughed or smiled in sheer wonderment at a majestic combination of music, acting and direction. This film is a gem, combining sometimes ridiculous comedy with deep tragedy. On the negative side, it would benefit opera buffs more than concert goers, because opera is the dominant musical genre of the movie. (Specially designed opera productions have been woven into the film; greatly extending it's length but adding that extra colour and vibrancy). The film becomes heavy and slow moving as it nears its astonishingly refreshing conclusion at the lunatic asylum, noticeable largely due to the contrast with a lighter beginning. This may test the patience of some viewers, but once the credits roll, I guarantee that the majority of those who have watched Amadeus will be struck by the passing of such a wonderfully colourful and rewarding masterpiece, and will not want to move from their seats until the tranquil piano concerto fades away. The film deserves all its eight Oscars, and I give it 9 out of 10.",positive
Amadeus,"Sometimes, it's hard to be a retired history teacher. After all, when I see many historical films, I see the errors in the script--where the writers take HUGE liberties with facts. As a result, you would NOT want to go to certain movies (such as ""Pocahontas"") with me, as I invariably complain about the crappy writing and lack of historical accuracy. While ""Amadeus"" is a gorgeous film to watch, it is also a film you would probably not want to watch with me! While vaguely following the events of the adult Mozart's life, so much of the film is wrong--terribly, terribly wrong. And, in the process, the film does a terrible disservice to the memories of the folks portrayed in the film. To me, history is like a holy book--you don't just change it to meet your needs--but here in ""Amadeus"", facts just aren't particularly important. In the film, Antonio Salieri is a bitter, nasty no-talent. It's easy to urinate on his memory today--it's not like he has family members who will defend him after 200 years! And even worse is the portrayal of Mozart who is shown to be a two-dimensional man. On one hand, he's a musical genius. On the other, he's a blithering idiot whose laugh makes your skin crawl--and there's absolutely no evidence that this aspect of the character is the least bit like the real Mozart.

Now if you completely ignore history, the film is good---very good. The sets and costumes are lovely and it looks as if you have been transformed back to the 18th century. It certainly deserved Oscars for Art Direction, Costume Design, Makeup, Direction, Sound and other technical categories. F. Murray Abraham is great as the conniving Salieri--even though he's very fictional. Tom Hulce, on the other hand, is so annoying at times with his horrid and piercing laugh that I could see why this film didn't result in him being catapulted into stardom. Without this laugh, he would have been MUCH better.

Why couldn't they have just created a story about FICTIONAL characters instead of fictionalizing real peoples' lives? If this had been done, the film would have been exceptional in every way. As it is, it's a severe irritant to anyone wanting to know about the real life characters portrayed so badly in this film. And that laugh...that HORRIBLE laugh has got to go!",positive
Amadeus,"I re-watched AMADEUS recently for the first time in over twenty years and, I must say, it is pretty terrible. The characters have about as much depth as those found in Coen brothers' films; the whole Mozart-Salieri is nearly totally fictional; the sordid, soap-operish (no pun intended) relationships between virtually every character are pure Hollywood pap but most importantly (and offensively), there is NO historical basis on which to portray Mozart as an over-sexed, philandering drunkard who took nothing seriously other than his own fame. Yes, I know a couple of pornographic-songs-as-bad-jokes were found in Mozart's notebooks but, beyond that, all evidence points to the fact ol' Wolfgang was ever the faithful husband (not to mention a deeply devout Christian, as well). And where did the writer come up with this idea that Mozart hated and was rebelling against Italian opera? If it weren't so prominent in the film I wouldn't take issue with it but, once again, it is completely historically inaccurate. Mozart idolized and emulated Italian opera composers and his sense of melody is equally rooted in that genre as in the German masters of his youth. In other words, the Mozart in the movie isn't even a caricature but, rather, a complete invention. Historic bone-picking aside, even if this tale were completely fictional and there was no historical figure called ""Mozart"", the movie is just awful. The corny make-up of the aging Salieri, the acting of virtually every character other than Tom Hulce's Wolfie (which is not to contradict myself, it is admittedly a good performance), the cardboard cut-out characters and melodramatic direction all add up to create a near total artistic failure.

What's that sound I hear... oh yes... it's old Wolfgang turning in his grave.",positive
Amadeus,"Give something that rhymes with Mozart and a kid today would say ""Old Fart!"" since Mozart is only reserved for those high-brow, supercilious opera-lovers who feign to appreciate actual music. Well, many people do pretend to be connoisseurs of art, but there are a few who can actually find a communion with music. One of them was Antonio Salieri, a decent composer but a brilliant connoisseur of music. To him, as he said it himself, Mozart was 'the voice of God', and Salieri could actually understand the genius' thought process behind writing the music. How would this man of extraordinary skills be of character? Would he silent the entire audience with his eloquence and profoundness, outside his music, as a person?

In 'Amadeus', Salieri gets his answer; if the true Mozart were like this, which is highly unlikely, then he would think of these high-brows as 'dlo trafs!'. In fact, Mozart, in Amadeus, is a prodigy in music who never takes anything seriously. Salieri wonders how such a creature could possess such genius; he feels God has purposely avenged Salieri by bestowing upon him average talents while handing Mozart infinite capabilities. As a lunatic in his old age in an asylum, Salieri narrates his life to a priest. In the amusing scene, Salieri plays two of his compositions to the priest and asks them to guess the name of the song, but the priest isn't able to. Then he plays a very familiar tune and the priest immediately recognizes the tunes. Salieri sighs, and slowly tells him that it was 'not' his work, it was Mozart's. It does not come as a surprise here: when I type Mozart in Word document, I get no spell error, but the moment I type Salieri, it is underlined in red!

Poor Salieri believes he has killed Mozart, and tells the priest about his lifelong dream to be a great composer and his contempt towards Mozart, the person while reverence towards Mozart's music. Mozart, played by Tom Hulce, is a fiendish, vulgar, lascivious and crude genius who later shows his soft side while Salieri is a passionate, soft-spoken Italian who then becomes two-faced, contemptuous, and monomaniacal and later lunatic. Mozart and his wife struggle to earn money while get fame and respect, while Salieri gets money and fame but struggles to earn talent. For Salieri, it is an internal defeat and hence he tries to bring down Mozart in whichever way possible while wholeheartedly lauding his music.

Much of the film is shown from the viewpoint of Salieri, but then shifts to Mozart's own personal life and hardships. The maid has been thoughtfully kept so that Salieri is able to tell from Mozart's point of view, in case some would be wondering how Salieri knew so much about Mozart's personal life. When Salieri tells about his first experience with Mozart, where the latter is shamelessly caressing his lover under the table in the palace, Mozart plays by telling his lover then wife, Constanze to guess the words spoken by him backwards, then speaks all lewd words. It does feel out-of-place hearing some of the lines here, especially 'eat my s**t' and 'kiss my a**' but nevertheless funny. The scenes with the Count in the palace are absolute bananas, especially to observe the stark contrast between Mozart and the others. Even Salieri's constant plotting is very interesting and enjoyable, especially his most knavish act with Constanze.

'Amadeus', however, fails to provide a thorough justification to its initial build-up. We know how Salieri loved Mozart's music but hated Mozart himself but the moment Salieri's role diminishes and the focus shifts to Mozart, it is difficult to actually sympathize with Salieri's guilt. It is a very common phenomenon, like if we have one actor playing a character for a period of time and then another actor takes his/her place and the audience feels a bit alienated. Also, Tom Hulce gave his Mozart a one-dimensional comic book quality that showed him throughout the 160 minutes of the film as a person of mediocre talents except when playing in those operas in the theater. It is almost impossible to believe that this Mozart was so profound, and 'Figaro' and 'Requiem' were his compositions. I'm not saying that an artist has to have that aura always; I have foul-mouthed, alcoholic, erratic friends who are good actors/musicians/composers/businessmen but these people had a certain quality in them that I could associate with their talent. And this erratic Mozart should have had that quality in him throughout the movie which could make me believe that he was the Mozart indeed. And the incongruous accent doesn't help either.

Salieri is played beautifully by F. Murray Abraham; his effectively gives his character the shiftiness while advising Mozart and honestly while praising his music. But I found the climactic scene between the two characters to be somewhat underwhelming; I know it was difficult to execute, but it still had to have so many more emotions stirring up in such circumstances. This also wore off the effect of the grand catharsis, which is similar but not as effective as the endings in Stanley Kubrick's 'Dr. Strangelove' or 'A Clockwork Orange'. Much of this I find fault with Tom Hulce's sterile performance.

Out of the supporting characters, only Jeffrey Jones truly succeeded in playing his character with the right comedic seriousness. Elizabeth Berridge was competent but inconsistent, her accent not helping much either. The only turkey, according to me, was Simon Callow and the c-word was completely unnecessary in the movie. The music itself was brilliantly performed, all of them. One could see the faults with Salieri's congested arrangements and feel the depth of Mozart's compositions, especially in the requiem for his father. And I discovered that these compositions did have words- I was dumb enough to think these singers were warbling just notes, no words!",positive
Amadeus,"So I watched this movie more than ten times. I never felt enough and somehow I always end up crying.

Now seriously Milos Forman did an amazing job. It keeps impressing me when Salieri takes original sheets how we see the projection of what he sees and of what's written on the paper. How on paper it looks so ordinary, but what we see and what we hear doesn't match. First a gentile sound of flute, just a few notes, nothing else, and then violin interferes... But then, suddenly Salieri turns the page. Now it's a whole new piece,the music changed into to a much more vibrant tempo, it's a whole new story now, and with the music changes the atmosphere.

Also, the story's beautiful. The way that Saliery envies Mozart and desires something that he has, how he turned his back on him, how he fought with God for giving Mozart the talent and giving him for reward only the ability to recognize it.

The hardest part for me is when Mozart dies. In the background you can hear his Requiem, La Crimosa at that time. And instead of Salieri's expectations of his funeral- a big cathedral, music playing, many people, we see how he's thrown into a hole with the rest of poor people who didn't have money to afford a decent funeral. It makes you ask yourself: Doesn't he deserve more? Now we don't even have a stone to call his grave, we know there was no difference of the final resting place of one of a kind music genius and any ordinary man who made no difference in this world. But we still have his music.

Tom Hulce and F.Murrey Abraham acted wonderfully, the movie became so real that it touched me even more with every passing minute. Lines are fantastic too, true, straight, touching, you can apply them on your real life.

One of the best movies I've ever watched.",positive
Amadeus,"To be honest, I hated this movie. Maybe it was the fact that our band director forced us to watch it in band. Anyway, the acting, in my opinion, was nothing more than bad. Pacing was terrible. I just could not keep focused, it was so boring. It's like one of those movies you had to watch in music class in elementary school multiple times. Just a bitter story about someone most people don't care about. Only difference is I only had to sit through it once.

Terminator came out in the same year. Terminator. And yet this won the Oscar for best picture. I sill fail to understand why. Someone please explain.

In short; Never watch it. The only memorable part is the creepy, gay laugh.",negative
Amadeus,"As a professional actor in Los Angeles for many years now, I can honestly state that I have never seen a finer acting performance than that presented here by F. Murray Abraham as Italian composer Antonio Salieri.

When there's no fanfare, special effects, or 'kiss-n-chase' element drowning the actor in a boisterous facade, when the actor must endure in medium and close-up shots armed only with the integrity of the script and his own innate ability to convey it, that is the hardest acting of all, and Abraham is nothing less than absolutely perfect in his role, projecting the most delicately controlled nuances of expression and mannerism.

Abraham's astounding performance makes this a proverbial must-see for aficionados of the acting profession.",positive
Amadeus,"Not only did I enjoy watching this movie, but it also stuck with me afterward. In most respects it is well put together. The story if multidimensional and carries the viewer along well. The acting is superb; F. Murray Abraham as Salieri is flawless, Tom Hulce gives a fleshed-out portrait of Mozart's brilliance and his (according to the film) frivolous personality, and Elizabeth Berridge and the other principal actors put in solid performances too. The music works well with the scenes; my only complaint is that some of the opera scenes get a bit long. However, all in all this is an excellent piece of work. It is not historically accurate, but if one keeps that in mind, what harm can it do to appreciate its beauty?",positive
Amadeus,"First the only thing that really grates with me: the heavy American accents are a distraction and clearly undesirable in a movie principally about Italian and German composers.

But to moan about that would be to overlook a simply magnificent film, one with the dramatic scope and scale of a grand opera, told through the unreliable recollections of Salieri at the end of his life. Great credit to the director (Forman), actors (especially Abraham, one of very few actors to deserve his Best Actor Oscar outright for the performance given), the city of Prague for recreating Vienna so beautifully, to Sir Neville Marriner for the best soundtrack of all time, and to Schaffer for a script that tells a powerful story in such a spellbinding fashion, artfully weaving fact and the fictions of Salieri.

Put simply, Amadeus will always be among my top 3 movies of all time, with good reason. If you haven't already seen it, don't delay by so much as a minute!!",positive
Amadeus,"rating = [ 10 , 5 , 6 , 10 , 10 , 9 , 10 , 3 , 10 , 10 , 8 , 8 , 10 , 10 , 3 , 9 , 10 , 10 , 10 , 5 , 10 , 9 , 10 , 9 , 10 , 10 , 10 , 6 , 10 , 10 , 10 , 8 , 10 , 4 , 10 , 6 , 10 , 10 , 10 , 9 , 9 , 10 , 10 , 10 , 10 , 9 , 8 , 10 , 9 , 10 , 7 , 1 , 9 , 7 , 10 , 9 , 7 , 9 , 10 , 10 , 9 , 10 , 10 , 10 , 10 , 4 , 10 , 10 , 9 , 10 , 10 , 9 , 9 , 10 , 10 , 4 , 6 , 6 , 8 , 7 , 6 , 1 , 8 , 2 , 7 , 2 , 8 , 10 , 9 , 10 , 8 , 7 , 3 , 6 , 10 , 2 , 10 , 9 , 10 , 10 ]",negative
Avatar,"A paraplegic marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home. When it comes to movies such as 'Titanic' or 'Avatar' i simply can't ignore the fact that those 2 films are kinda ""forgettable"" when you compare them with other much better James Cameron films such as 'The Terminator' or 'Terminator 2' or even better 'Aliens' but after seeing 'Avatar' once again i gotta say this film is actually pretty good. Avatar has some really good cgi although not 100% believable James Cameron created a nicely beautiful World with some good and interesting Characters inside it, the acting is also really good by mostly everyone especially Sam Worthington although i felt that Stephen Lang's character was getting annoying after a while. The aircrafts that they use threw out the movie do look like the HK's from T1 and T2 a bit if you think about it and those giant cool looking robots were kinda inspired by Matrix Revolutions (2003) and even that old Superman Cartoon from the 90's. Now where the film kinda struggles is when it comes to it's pacing because the whole 1st act and half of the 2nd act do get a bit slow and although it doesn't completely hurt the film it is still an issue but thankfully the movie picks up from the end of the 2nd half all the way threw the 3rd and personally best act of the movie where it basically turns into a giant war against Blue Aliens and Humans. Many people said that this film isn't quite original and that it mixed Dances with Wolves (1990) with Aliens (1986) and Smurfs and in a way it does in fact mix a lot of different films but that isn't such a big problem if you ask me. What bothers me is the fact that Cameron wants to bring back Sigourney Weaver's character who clearly died and even Lang's character that couldn't even possibly survive those 2 arrows in the chest and even if the film ends with Jake Sully opening his eyes and becoming a full 'Avatar' the movie still doesn't need so many sequels that James Cameron is planning and that is the problem with modern Jim Cameron he is focusing on stuff that don't make sense and especially 'Avatar' that doesn't need any actual sequel and i'm concerned that this might be Cameron's first big mistake but i hope that i'm wrong. As a romance and as a drama 'Avatar' is definitely 10 times better than 'Titanic' and the same goes for it's action but when you start comparing it with T1 and T2, Aliens, True Lies or even The Abyss the movie just looses it's magic against some of 80's and 90's best films. (9/10)",positive
